	CHIMOIO	FQCH	MZ
	FURANCUNGO	FQFU	MZ
	INHAMBANE	FQIN	MZ
	LICHINGA	FQLC	MZ
	LUMBO	FQLU	MZ
	MAPUTO/MAVALANE	FQMA	MZ
	MOCIMBOA DA PRAI	FQMP	MZ
	MARRUPA	FQMR	MZ
	MUTARARA	FQMU	MZ
	NACALA	FQNC	MZ
	NAMPULA	FQNP	MZ
	PEMBA	FQPB	MZ
	QUELIMANE	FQQL	MZ
	SONGO	FQSG	MZ
	TETE	FQTE	MZ
	TETE/CHINGOZI	FQTT	MZ
	ULONGUE	FQUG	MZ
	VILANCULOS	FQVL	MZ
	XAI XAI	FQXA	MZ
			
SE	YCHELLES         0	9-JU	
	SEYCHELLES INTL	FSIA	SC
	SEYCHELLES INTL	FSSS	SC
	PRASLIN	FSPP	SC
	DESROCHES		SC
			
CH	AD               0	9-NO	
	LAI	FTTH	TD
	SARH (CIV/MIL)	FTTA	TD
	BONGOR	FTTB	TD
	ABECHE	FTTC	TD
	MOUNDOU	FTTD	TD
	ATI	FTTI	TD
	NDJAMENA (CIV/MI	FTTJ	TD
	BOKORO	FTTK	TD
	BOL-BERIM	FTTL	TD
	MONGO	FTTM	TD
	AM-TIMAN	FTTN	TD
	PALA	FTTP	TD
	ZOUAR	FTTR	TD
	FAYA-LARGEAU (MI	FTTY	TD
	BARDAI-ZOUGRA(MI	FTTZ	TD
	BEITBRIDGE	FVBB	ZW
	BINGA	FVBI	ZW
	BULAWAYO/WOODVAL	FVBU	ZW
	CHIPINGE	FVCH	ZW
	CHIREDZI/BUFFALO	FVCZ	ZW
	VICTORIA FALLS	FVFA	ZW
	GOKWE	FVGO	ZW
	MUTARE/GRAND REE	FVGR	ZW
	HARARE/KUTSAGA(M	FVHA	ZW
	KAROI	FVKA	ZW
	KARIBA	FVKB	ZW
	MUTOKO	FVMT	ZW
	MASVINGO	FVMV	ZW
	RUSAPE	FVRU	ZW
	GWERU/THORNHILL	FVTL	ZW
	HWANGE NATL. PAR	FVWN	ZW
	CHILEKA INTL ARP	FWCL	MW
	CHITIPA	FWCT	MW
	DEDZA	FWDZ	MW
	KARONGA	FWKA	MW
	KAMUZU INTL AIRP	FWKI	MW
	NKHOTA KOTA	FWKK	MW
	LILONGWE INTL AR	FWLI	MW
	LILONGWE INTL AR	FWLL	MW
	MANGOCHI	FWMG	MW
	MONKEY BAY	FWMY	MW
	MZIMBA	FWMZ	MW
	SALIMA	FWSM	MW
	MZUZU	FWUU	MW
	MASERU/MOSHOESHO	FXMM	LS
	MEJAMETALANA/MAS	FXMU	LS
	AROAB	FYAB	NA
	ARANOS	FYAN	NA
	AUS	FYAS	NA
	BAGANI	FYBG	NA
	EENHANA	FYEN	NA
	GOBABIS ARPT	FYGB	NA
	GOBABEB	FYGO	NA
	GROOTFONTEIN	FYGF	NA
	HENTIES BAY	FYGN	NA
	HENTIES BAY	FYHN	NA
	KARASBURG	FYKB	NA
	KEETMANSHOOP	FYKT	NA
	KHORIXAS	FYKX	NA
	KATIMA MULILO	FYKM	NA
	LUDERITZ/DIAZ PO	FYLZ	NA
	MALTAHOEHE	FYMH	NA
	MARIENTAL ARPT	FYML	NA
	NOORDOEWER	FYND	NA
	ONDANGWA	FYOA	NA
	ORANJEMUND	FYOG	NA
	OKAHAO	FYOH	NA
	OUTJO AIRPORT	FYOJ	NA
	OKAKARARA	FYOK	NA
	OMARURU	FYOM	NA
	OKAUKUEJO ARPT	FYOO	NA
	OSHAKATI	FYOS	NA
	OOTMOED	FYOT	NA
	OTJIWARONGO ARPT	FYOW	NA
	REHOBETH	FYRH	NA
	ROOIKOP (SAAF/CI	FYRK	NA
	RHINO CAMP	FYRN	NA
	RUNDU	FYRU	NA
	TERRACE BAY	FYTE	NA
	TSUMKWE	FYTK	NA
	TSUMEB	FYTM	NA
	OTJINENE	FYTN	NA
	WALVIS BAY	FYWB	NA
	EROS AIRPORT	FYWE	NA
	J. G. STRIJDOM	FYWH	NA
	WINDHOEK	FYWW	NA
	KUNDUZ	EQBA	AF
	FEYZABAD	EQBF	AF
	CAMP BASTION	EQBH	AF
	CHAGCHARAN	EQBI	AF
	MARZAR I SHARIF	EQBM	AF
	KANDAHAR	EQCB	AF
	TARIN KOWT	EQTK	AF
	KABUL INTL (MIL)	OAKB	AF
	ASMAR	OAAS	AF
	BEHSOOD	OABD	AF
	BAMIYAN	OABN	AF
	WAZAKHAW	OADW	AF
	DARWAZ	OADZ	AF
	KESHM	OAEK	AF
	ISKACHEM/ESHKASH	OAEM	AF
	ISLAM-QALA	OAEQ	AF
	FARAH	OAFR	AF
	FAIZABAD	OAFZ	AF
	GULISTAN	OAGL	AF
	GHELMEEN	OAGM	AF
	GHAZNI	OAGN	AF
	GARDEZ	OAGZ	AF
	HAJIGAK	OAHJ	AF
	KHWAHAN	OAHN	AF
	HERAT	OAHR	AF
	JALALABAD (MIL)	OAJL	AF
	JABUL-SARAJ	OAJS	AF
	KAJAKI	OAKJ	AF
	KANDAHAR INTL AR	OAKN	AF
	KALDAR	OAKR	AF
	KHOST	OAKS	AF
	KALAT	OAKT	AF
	LAL	OALL	AF
	MAIMANA/MIMANA	OAMN	AF
	MAZAR-I-SHARIF	OAMS	AF
	URGOON	OAOG	AF
	PAGHMAN	OAPG	AF
	PAN JAO	OAPJ	AF
	QADES	OAQD	AF
	QALA-I-NOW	OAQN	AF
	SHINDAND	OASD	AF
	SHEBIRGHAN	OASG	AF
	KUNDUZ	OAUZ	AF
	YANGI QALA	OAYQ	AF
	ZEBAK	OAZB	AF
	BAHRAIN INTL ARP	OBBI	BH
	ABHA	OEAB	SA
	AL AHSA	OEAH	SA
	PRINCE ABDULMAJE	OEAO	SA
	AL BAHA	OEBA	SA
	AL DAWADMI	OEDM	SA
	BISHA (CIV/MIL)	OEBH	SA
	KING FAHD INTL	OEDF	SA
	DHAHRAN INTL (MI	OEDR	SA
	DAWADMI	OEDW	SA
	GIZAN	OEGN	SA
	GASSIM	OEGS	SA
	GURIAT	OEGT	SA
	HAIL	OEHL	SA
	AL JUBAIL	OEJB	SA
	JEDDAH	OEJD	SA
	JEDDAH/KING ABDU	OEJN	SA
	KAIBER	OEKB	SA
	AL KHARJ AB	OEKJ	SA
	PRINCE SULTAN AB	OEPS	SA
	KING KHALID MIL	OEKK	SA
	KHAMIS MUSHAIT A	OEKM	SA
	MADINAH INTL ARP	OEMA	SA
	MAKKAH/MECCA	OEMK	SA
	MUAYH	OEMH	SA
	NEJRAN	OENG	SA
	HAFR AL-BATIN AR	OEPA	SA
	RAFHA (PRIVATE)	OERF	SA
	RIYADH/KING KHAL	OERK	SA
	ARAR	OERR	SA
	RIYADH (SAUD-AFB	OERY	SA
	SHARURAH (CIV/MI	OESH	SA
	AL-JOUF (CIV/MIL	OESK	SA
	TABUK (SAUD-AFB)	OETB	SA
	TAIF (CIV/MIL)	OETF	SA
	TURAIF	OETR	SA
	WADI AL DAWASER	OEWD	SA
	WEJH	OEWJ	SA
	YENBO	OEYN	SA
	ABADAN INTL AIRP	OIAA	IR
	DEZFUL (IRAN-AFB	OIAD	IR
	AGHA JARI	OIAG	IR
	GACH SARAN(PRIVA	OIAH	IR
	MASJED-SOLEYMAN	OIAI	IR
	BANDAR MAHSHAHR	OIAM	IR
	AHWAZ	OIAW	IR
	BUSHEHR (CIV/AFB	OIBB	IR
	KISH ISLAND	OIBK	IR
	BANDAR LENGEH	OIBL	IR
	KERMANSHAH/BAKTA	OICC	IR
	GHASRE-SHIRIN	OICG	IR
	BORUJERD	OICJ	IR
	KHORAM ABAD	OICK	IR
	SANANDAJ	OICS	IR
	KASHAN	OIFK	IR
	ESFAHAN S B INTL	OIFM	IR
	SHAHRE-KORD	OIFS	IR
	RASHT	OIGG	IR
	KERMANSHAH	OIGK	IR
	HAMADAN	OIHH	IR
	ARAK	OIHR	IR
	TEHRAN/MEHRABAD	OIII	IR
	GHAZVIN	OIIK	IR
	KARAJ/PAYAM	OIIP	IR
	GHOM/QOM	OIIQ	IR
	SEMNAN	OIIS	IR
	BANDAR ABBAS INT	OIKB	IR
	KERMAN	OIKK	IR
	BAM	OIKM	IR
	MINAB	OIKO	IR
	GHESHM/DAYRESTAN	OIKQ	IR
	BIRJAND	OIMB	IR
	TORBAT-HEYDARIEH	OIMH	IR
	MASHHAD (AFB/CIV	OIMM	IR
	BOJNOURD	OIMN	IR
	KASMAR	OIMQ	IR
	SABZEVAR	OIMS	IR
	TABAS	OIMT	IR
	KALALEH	OINE	IR
	GORGAN	OING	IR
	GONBAD GHABUS	OINK	IR
	NOSHAHR	OINN	IR
	RAMSAR	OINR	IR
	SARY DASHTE NAZ	OINZ	IR
	ABADEH	OISA	IR
	FASA	OISF	IR
	SHIRAZ (CIV/AFB)	OISS	IR
	KHOY	OITK	IR
	ARDABIL	OITL	IR
	PARSABAD	OITP	IR
	ORUMIEH	OITR	IR
	SAGHEZ	OITS	IR
	TABRIZ(IRAN-AB/C	OITT	IR
	ZANJAN	OITZ	IR
	YAZD	OIYY	IR
	ZABOL	OIZB	IR
	CHAH BAHAR (IR-A	OIZC	IR
	ZAHEDAN INTL ARP	OIZH	IR
	IRANSHAHR	OIZI	IR
	JASK	OIZJ	IR
	ABUMUSA ISLAND	OIBA	IR
	JAM AIRPORT	OIBJ	IR
	PERSIAN GULF APT	OIBP	IR
	KHARK ISLAND	OIBQ	IR
	SIRRI ISLAND	OIBS	IR
	LAVAN ISLAND	OIBV	IR
	ILAM AIRPORT	OICI	IR
	MALAYER AIRPORT	OIHM	IR
	IMAM KHOMEINI	OIIE	IR
	RAFSANJAN	OIKR	IR
	SARAKHS	OIMC	IR
	GONABAD	OIMD	IR
	BABOLSAR	OINB	IR
	LAR AIRPORT	OISL	IR
	LAMERD AIRPORT	OISR	IR
	YASOUJ AIRPORT	OISY	IR
	SAHAND AIRPORT	OITM	IR
	MAKOU AIRPORT	OITU	IR
	QUEEN ALIA INTL	OJAI	JO
	AMMAN/KING ABDUL	OJAM	JO
	AQABA INTL AIRPO	OJAQ	JO
	IRBID (MET)	OJBD	JO
	HOTEL-5 'SAFAWI'	OJHF	JO
	HOTEL-4 'IRWAISH	OJHR	JO
	MAFRAQ (JOR-AFB)	OJMF	JO
	MA'AN	OJMN	JO
	KUWAIT INTL (MIL	OKBK	KW
	BEIRUT (CIV/MIL)	OLBA	LB
	ABU DHABI INTL	OMAA	AE
	BUHASA	OMAB	AE
	ABU DHABI/BATEEN	OMAD	AE
	AL HAMRA AUX	OMAH	AE
	AL AIN INTNL ARP	OMAL	AE
	DUBAI INTL AIRPO	OMDB	AE
	DELMA ISLAND	OMDL	AE
	AL MINHAD AIRB	OMDM	AE
	DUBAI AL MAKTOUM	OMDW	AE
	FUJAIRAH INTL AR	OMFJ	AE
	RAS AL KHAIMAH	OMRK	AE
	SHARJAH INTL ARP	OMSJ	AE
	BURAIMI (AUT)	OOBR	OM
	FAHUD (AUT)	OOFD	OM
	GHABA CENTRAL(PV	OOGB	OM
	HAIMA	OOHA	OM
	IBRA	OOIA	OM
	IBRI	OOII	OM
	KHASSAB (MIL)	OOKB	OM
	MASIRAH (OM-AFB)	OOMA	OM
	SEEB INTL/MUSCAT	OOMS	OM
	NIZWA	OONZ	OM
	SALALAH	OOSA	OM
	SOHAR MAJIS	OOSH	OM
	SAIQ	OOSQ	OM
	SUR	OOSR	OM
	THUMRAIT (OM-AFB	OOTH	OM
	BANNU	OPBN	PK
	BAHAWALPUR	OPBW	PK
	CHITRAL	OPCH	PK
	DERA GHAZI	OPDG	PK
	DERA ISMAIL KHAN	OPDI	PK
	FAISALABAD INTL	OPFA	PK
	GWADAR	OPGD	PK
	GILGIT	OPGT	PK
	JACOBABAD (CIV/M	OPJA	PK
	JIWANI (CAPE)	OPJI	PK
	KARACHI INTL ARP	OPKC	PK
	HYDERABAD AIRPOR	OPKD	PK
	KALAT	OPKL	PK
	LAHORE (CIV/MIL)	OPLA	PK
	LAHORE/WALTON	OPLH	PK
	MIANWALI (CIV/MI	OPMI	PK
	MIRANSHAH(CIV/MI	OPMN	PK
	KARACHI/MASROOR	OPMR	PK
	MULTAN	OPMT	PK
	NAWABSHAH	OPNH	PK
	ORMARA	OPOR	PK
	PANJGUR	OPPG	PK
	PASNI	OPPI	PK
	PESHAWAR (CIV/MI	OPPS	PK
	QUETTA (CIV/MIL)	OPQT	PK
	SHAIKH ZAID	OPRK	PK
	ISLAMABAD (CIV/M	OPRN	PK
	RAIFIQUI (PAK-AF	OPRQ	PK
	RISALPUR (PAK-AF	OPRS	PK
	SIBI	OPSB	PK
	SUKKUR	OPSK	PK
	SARGODHA (PAK-AF	OPSR	PK
	SAIDU SHARIF	OPSS	PK
	SIALKOT AIRPORT	OPST	PK
	TARBELA DAM	OPTA	PK
	TURBAT NEW	OPTU	PK
	AL KUT	EQBC	IQ
	BAGHDAD-SIRSENK	ORBB	IQ
	BALAD	ORBD	IQ
	BAGHDAD INTL	ORBI	IQ
	MOSUL (IRQ-AFB)	ORBM	IQ
	SADDAM(IRQ-AFB/C	ORBS	IQ
	ERBIL INTL	ORER	IQ
	BASRAH/MAGAL	ORMM	IQ
	AL NAJAF	ORNI	IQ
	SHAIBAH/BASRAH	ORMS	IQ
	SULAYMANIYAH	ORSU	IQ
	ALEPPO (CIV/MIL)	OSAP	SY
	DAMASCUS (CIV/MI	OSDI	SY
	DEIR ZZOR (CIV/M	OSDZ	SY
	KAMISHLI	OSKL	SY
	LATAKIA	OSLK	SY
	PALMYRA (CIV/MIL	OSPR	SY
	DOHA INTL AIRPOR	OTBD	QA
	DOHA/AL UDEID AB	OTBH	QA
	DOHA HAMAD INTL	OTHH	QA
	ADEN INTL	OYAA	YE
	AL GHAIDAH	OYAG	YE
	KAMARAN ISLAND	OYAN	YE
	RIYAN	OYAR	YE
	ABBS	OYAS	YE
	ATAQ	OYAT	YE
	AL-BAYDA	OYBI	YE
	DHAMAR	OYDM	YE
	HODEIDAH	OYHD	YE
	HAJJAH	OYHJ	YE
	IBB	OYIB	YE
	MARIB	OYMB	YE
	MOKHA	OYMC	YE
	MOKHA	OYMK	YE
	RMUKALLA INTL	OYRN	YE
	SA'ADA/SADAH	OYSH	YE
	SANA'A (CIV/MIL)	OYSN	YE
	SOCOTRA ISLAND	OYSQ	YE
	SAYUN	OYSY	YE
	TAIZ/GANED	OYTZ	YE
	AL-HAZM	OYZM	YE
	AL-GHAIDAH	OYGD	YE
	ADEN KHORMAKSAR	ODAA	YE
	ALMA-ATA	UAAA	KZ
	BALKHASH	UAAH	KZ
	UZUNAGAC	UAAN	KZ
	ASTANA KAZAKHSTA	UACC	KZ
	PETROPAVLOVSK	UACP	KZ
	KOKSHETAU	UACK	KZ
	TARAZ	UADD	KZ
	FRUNZE	UAFF	KZ
	BISHKEK/MANAS	UAFM	KZ
	OSH	UAFO	KZ
	CIMKENT	UAII	KZ
	ZHEZKAZGAN	UAKD	KZ
	KARAGANDA	UAKK	KZ
	KZYL-ORDA	UAOO	KZ
	URALSK	UARR	KZ
	PAVLODAR	UASP	KZ
	SEMIPALATINSK	UASS	KZ
	ARALSK	UATA	KZ
	AKTAU KAZAKHSTAN	UATE	KZ
	ATYRAU	UATG	KZ
	CELKAR	UATR	KZ
	AKTJUBINSK	UATT	KZ
	KOSTANAY	UAUU	KZ
	NAKHCHIVAN	AZUH	AZ
	BAKU/BINE ARPT	UBBB	AZ
	YEVLAKH	UBEE	AZ
	GYANDZHA	UBBG	AZ
	LENKORAN	UBBL	AZ
	NAKHCHIVAN	UBBN	AZ
	QABALA	UBBQ	AZ
	ZAKATALY	UBBY	AZ
	TAMCHY	UCFL	KG
	MANAS	UCFM	KG
	OSH	UCFO	KG
	TBILISI/NOVO-AL	UGTB	GE
	KOPITNARI	UGKO	GE
	BATUMI	UGSB	GE
	POTI (PORT)	UGSP	GE
	TBILISI/NOVO-AL	UGGG	GE
	MUHRANI	UGMM	GE
	MESTIA	UGMS	GE
	YEREVAN/ZAPADNY	UGEE	AM
	SHIRAK	UGEL	AM
	SHIRAK	UDSG	AM
	ZVARTNOTS	UDYZ	AM
	UST KAMENOGORSK	UASK	RU
	YAKUTSK	UEEE	RU
	CULMAN/NERIUGRI	UELL	RU
	POLYARNY	UERP	RU
	MIRNY	UERR	RU
	CHOKURDAKH	UESO	RU
	TIKSI	UEST	RU
	BLAGOVESHCHENSK	UHBB	RU
	EKIMCAN	UHBP	RU
	KHABAROVSK/NOVY	UHHH	RU
	TROICKOE	UHHO	RU
	ANADYR'	UHMA	RU
	PROVIDENJA BAY	UHMD	RU
	CHAYBUKHA	UHMG	RU
	MYS SCHMIDTA	UHMI	RU
	LAVRENTIJA	UHML	RU
	MAGADAN/NAGAEVO	UHMM	RU
	MARKOVO	UHMO	RU
	PEVEK	UHMP	RU
	UGOLNAYA BAY/BE	UHMR	RU
	NIKOLAEVSK-NA-AM	UHNN	RU
	PETROPAVLOVSK-KA	UHPP	RU
	OKHA	UHSH	RU
	JUZNO-SAHALINSK	UHSS	RU
	VLADIVOSTOK	UHWW	RU
	CITA/KADALA	UIAA	RU
	BRATSK/IRKUTSK	UIBB	RU
	IRKUTSK	UIII	RU
	UST-ORDYNSKIJ	UIIO	RU
	BODAJBO	UIKB	RU
	KIRENSK	UIKK	RU
	VITIM-IN-YAKUT	UIKW	RU
	NIZNE-UDINSK	UINN	RU
	HORINSK	UIUH	RU
	ULAN-UDE/MUHINO	UIUU	RU
	MARIUPOL INTL	UKCM	RU
	ARHANGELSK	ULAA	RU
	AMDERMA	ULDD	RU
	KOTLAS	ULAK	RU
	KOTLAS	ULKK	RU
	ST PETERSBURG	ULLI	RU
	MURMANSK	ULMM	RU
	VELIKIE LUKI	ULOL	RU
	PSKOV	ULOO	RU
	PETROZAVODSK	ULPB	RU
	TALLINN	ULTT	RU
	BOTOVO/CHEREPOVE	ULWC	RU
	TOT'MA	ULWT	RU
	VOLOGDA	ULWW	RU
	KALININGRAD	UMKK	RU
	ABAKAN	UNAA	RU
	BARNAUL	UNBB	RU
	NOVOKUZNETSK	UNCE	RU
	KOLPASHEVO-IN-T	UNCL	RU
	KEMEROVO	UNEE	RU
	JENISEJSK	UNII	RU
	ABAKAN	UNKA	RU
	VANAVARA	UNKI	RU
	KRASNOJARSK	UNKK	RU
	KRASNOYARSK	UNKL	RU
	PODKAMENNAYA TU	UNKT	RU
	NOVOSIBIRSK/TOLM	UNNN	RU
	TOLMACHEVO	UNNT	RU
	TSENTRALNY/OMSK	UNOO	RU
	PLOTNIKOVO/TOMSK	UNTT	RU
	NOVOKUZNETSK	UNWW	RU
	KHATANGA	UOHH	RU
	IGARKA	UOII	RU
	ALYKEL	UOOO	RU
	ANAPA/VITIAZEVO	URKA	RU
	KRASNODAR	URKK	RU
	MAYKOP	URKM	RU
	UYTASH	URML	RU
	GROZNY	URMG	RU
	MINERALYNE VODY	URMM	RU
	NALCHIK	URMN	RU
	BESLAN	URMO	RU
	STAVROPOL/SHPAKO	URMT	RU
	ROSTOV-ON-DON	URRR	RU
	SOTCHI	URSS	RU
	ASTRAKHAN	URWA	RU
	ELISTA	URWI	RU
	VOLGOGRAD/GUMRAK	URWW	RU
	CHELYABINSK-BALA	USCC	RU
	MAGNITOGORSK	USCM	RU
	SALEKHARD	USDD	RU
	KHANTY-MANSIYSK	USHH	RU
	NADYM	USMM	RU
	NOVYI URENGOI	USMU	RU
	PERM/BOLSHOE SAV	USPP	RU
	SURGUT	USRR	RU
	NIZHNEVARTOVSK	USNN	RU
	RADUZHNY	USNR	RU
	RUSSKINSKAJA	USRK	RU
	IVDEL-IN-SVERDL	USSI	RU
	EKATERINBURG	USSS	RU
	ROSCHINO	USTR	RU
	UGRYUMOVO	UUBC	RU
	IVANOVO SOUTH	UUBI	RU
	BRJANSK	UUBP	RU
	MOSCOW/NOVOYE SR	UUBW	RU
	MOSCOW/DOMODEDOV	UUDD	RU
	YAROSLAV	UUDL	RU
	MOSCOW/SHEREMET'	UUEE	RU
	KALININ/MIGALOVO	UUEM	RU
	OSTAFYEVO INTL	UUMO	RU
	BELGOROD	UUOB	RU
	KURSK	UUOK	RU
	VORONEZ	UUOO	RU
	MOSCOW/VNUKOVO	UUWW	RU
	USINSK	UUYS	RU
	UST-KULOM	UUYT	RU
	UKHTA	UUYH	RU
	SYKTYVKAR	UUYY	RU
	NIZHNY NOVGOROD	UWGG	RU
	KAZAN	UWKD	RU
	BEGISHEVO	UWKE	RU
	CHEBOKSARY	UWKS	RU
	ULJANOVSK	UWLL	RU
	ULYANOVSK	UWLW	RU
	ORENBURG/TSENTRA	UWOO	RU
	ORSK	UWOR	RU
	PENZA (STREAM)	UWPP	RU
	SARATOV/TSENTRAL	UWSS	RU
	BASHKORTOSTAN	UWUU	RU
	KURUMOCH	UWWW	RU
	KUJBYSEV/BEZENCU	UWWS	RU
	VORKUTA	UUYW	RU
	BORISPOL'/KIEV	UKBB	UA
	DONETSK	UKCC	UA
	LUHANSK	UKCW	UA
	DNIPROPETROVSK	UKDD	UA
	MOKRAYA	UKDE	UA
	KRIVYY RIH	UKDR	UA
	SIMFEROPOL'	UKFF	UA
	SIMFEROPOL'	URFF	UA
	HAR'KOV/OSNOVA	UKHH	UA
	CHERKASY	UKKE	UA
	KIEV/ZHYLIANY	UKKK	UA
	GOSTOMEL'	UKKM	UA
	IVANO-FRANKIVSK	UKLI	UA
	LVIV	UKLL	UA
	CHERNOVTSY	UKLN	UA
	ROVNO	UKLR	UA
	UZHGOROD	UKLU	UA
	KHERSON	UKOH	UA
	MYKOLAIV	UKON	UA
	ODESSA/TSENTRALN	UKOO	UA
	VINNITSA	UKWW	UA
	LIEPAJA INTL	EVLA	LV
	RIGA AIRPORT	EVRA	LV
	VENTPILS	EVVA	LV
	RIGA	UMRR	LV
	VENTSPILS (HARBO	UMRW	LV
	BREST	UMBB	BY
	GOMEL	UMGG	BY
	VITEBSK	UMII	BY
	UNKNOWN	UMLI	BY
	GRODNO	UMMG	BY
	MINSK-IN-MIN	UMMM	BY
	MINSK	UMMS	BY
	MOGILEV	UMOO	BY
	ASHGABAT	UTAA	TM
	TURKMENBASHI	UTAK	TM
	MARY	UTAM	TM
	DASHOGUZ	UTAT	TM
	TURKMENABAT	UTAV	TM
	DZIZAK	UTED	TM
	SHAHRISABZ	UTSH	TM
	TAMDY-BULAK	UTSM	TM
	DUSHANBE	UTDD	TJ
	KOLUB	UTDK	TJ
	KHUDZHAND	UTDL	TJ
	QURGHONTEPPA	UTDT	TJ
	ANDIZAN	UTFA	UZ
	NAMANGAN	UTFN	UZ
	FERGANA	UTFF	UZ
	NAMANGAN	UTKN	UZ
	NUKUS/KARAKALPAK	UTNN	UZ
	URGENCH	UTNU	UZ
	NAVOI	UTSA	UZ
	BUKHARA	UTSB	UZ
	KARSHI KHANABAD	UTSK	UZ
	SAMARKAND	UTSS	UZ
	TERMEZ	UTST	UZ
	TASHKENT-VOSTOCH	UTTP	UZ
	TASKENT/YUZNI	UTTT	UZ
	ANDIZAN	UTKA	UZ
	FERGANA	UTKF	UZ
	BEIJING/PEKING	ZBAA	CN
	ORDOS	ZBDS	CN
	HUHHOT	ZBHH	CN
	BAOTOU	ZBOW	CN
	ZHENGDING	ZBSJ	CN
	TIANJIN/ZHANGGUI	ZBTJ	CN
	TAIYUAN/WUSU	ZBYN	CN
	BEIHAI	ZGBH	CN
	CHANGSHA/DATUOPU	ZGCS	CN
	DAYONG	ZGDY	CN
	GUANGZHOU/BAIYUN	ZGGG	CN
	HUANGHUA/CHANGSH	ZGHA	CN
	HAIKOU	ZGHK	CN
	GUILIN	ZGKL	CN
	SHAN-TOU	ZGOW	CN
	NANNING/WUXU	ZGNN	CN
	SHENZHEN	ZGSZ	CN
	ZHANJIANG	ZGZJ	CN
	ZHENGZHOU	ZHCC	CN
	WUHAN/NANHU	ZHHH	CN
	HAIKOU	ZJHK	CN
	SANYA/FENGHUANG	ZJSY	CN
	KIMCHAEK/SONGJIN	ZKKC	CN
	PYONGYANG/SUNAN	ZKPY	CN
	HEDONG AIRPORT	ZLIC	CN
	JIUQUAN/SUZHOU	ZLJQ	CN
	LANZHOU	ZLLL	CN
	XI'AN	ZLSN	CN
	XINING	ZLXN	CN
	XIANYANG	ZLXY	CN
	YAN AN	ZLYA	CN
	ULAN-BATOR	ZMUB	MG
	BOSHANG LINCANG	ZPLC	CN
	KUNMING/WUJIABA	ZPPP	CN
	XIAMEN	ZSAM	CN
	CHANGZHOU	ZSCG	CN
	NANCHANG	ZSCN	CN
	FUZHOU	ZSFZ	CN
	GAN-ZHOU	ZSGZ	CN
	HANGZHOU/JIANQIA	ZSHC	CN
	JINAN YAOQIANG	ZSJN	CN
	HUANGYAN	ZSLC	CN
	NINGBO/LISHE	ZSNB	CN
	NANJING/LUKOU	ZSNJ	CN
	NANTONG	ZSNT	CN
	HEFEI/XINGIAO	ZSOF	CN
	SHANGHAI/PUDONG	ZSPD	CN
	QINGDAO/TSINGTAO	ZSQD	CN
	SHANGHAI/HONGQIA	ZSSS	CN
	JINAN/TSINAN	ZSTN	CN
	TUNXI	ZSTX	CN
	WUYISHAN	ZSWY	CN
	WENZHOU	ZSWZ	CN
	XUZHOU	ZSXZ	CN
	CHONGQING/CHUNGK	ZUCK	CN
	GUIYANG	ZUGY	CN
	LHASA	ZULS	CN
	CHENGDU	ZUUU	CN
	HAMI	ZWHM	CN
	KASHI	ZWSH	CN
	HOTAN	ZWTN	CN
	URUM-QI/DIWOPU	ZWWW	CN
	YINING	ZWYN	CN
	CHANGCHUN	ZYCC	CN
	CHAOYANG	ZYCY	CN
	HARBIN	ZYHB	CN
	JILIN/CHANGCHUN	ZYJL	CN
	MUDANJIANG-HAILA	ZYMD	CN
	QIQIHAR	ZYQQ	CN
	DALIAN/DAIREN/LU	ZYTL	CN
	SHENYANG/TAOKIAN	ZYTX	CN
	YANJI	ZYYJ	CN
	SHENYANG/DONGTA	ZYYY	CN
	TAIPEI TAOYUAN	RCTP	TW
	MAZU	RCFG	TW
	SUNGSHAN/TAIPEI	RCSS	TW
	TAOYUAN AB	RCGM	TW
	DONGSHI	RCNO	TW
	MAKUNG AB	RCQC	TW
	CHINMEM/SHATOU	RCBS	TW
	PA KUEI/BAKUAI	RCUK	TW
	KAOHSIUNG INTL	RCKH	TW
	TAINAN TW-AFB	RCNN	TW
	KANGSHAN TW-AFB	RCAY	TW
	CHIAYI TW-AFB	RCKU	TW
	DONGGANG	RCMJ	TW
	PINGTUNG SOUTH	RCDC	TW
	TAICHUNG TW-AFB	RCLG	TW
	HENGCHUN	RCKW	TW
	HSINCHU TW-AFB	RCPO	TW
	PINGTUNG N AFB	RCSQ	TW
	CHIHHANG TW-AFB	RCQS	TW
	LAN YU	RCLY	TW
	HUALIEN AB	RCYU	TW
	ILAN	RCMS	TW
	WUCHIA OBSERVATO	RCMQ	TW
	CHIA TUNG	RCFS	TW
	DONGSHA/PRATAS	RCLM	TW
	FENG NIN TW-AFB	RCFN	TW
	GREEN ISLAND	RCGI	TW
	BAI GAN	RCMT	TW
	NARITA INTL	RJAA	JP
	MATSUMOTO AIRPOR	RJAF	JP
	HYAKURI (JASDF)	RJAH	JP
	ICHIKAWA	RJAI	JP
	KASUMIGAURA (JAS	RJAK	JP
	MINAMITORISHIMA	RJAM	JP
	CHICHIJIMA ISLAN	RJAO	JP
	FUJI (JASDF)	RJAT	JP
	IWOJIMA (JMSDF)	RJAW	JP
	KANSAI INTL	RJBB	JP
	NANKISHIRAHAMA A	RJBD	JP
	KOBE	RJBE	JP
	HIROSHIMANISHI	RJBH	JP
	TAJIMA	RJBT	JP
	ASAHIKAWA (JASDF	RJCA	JP
	OBIHIRO AIRPORT	RJCB	JP
